ranking_posicion,CUENTA_ID,SED_ID,LLAVE_ID,MACRO_GIRO,tipo_predicho,probabilidad_final,posterior_fraude,recupero_p10_kwh,recupero_p10_soles,prioridad,nivel_sospecha,alta_incertidumbre,datos_insuficientes,sin_servicio,caida_pct,factor_uso,desv_sed,anomaly_score,firma_fraude,señal_vecindario,caida_vs_sed,desacople_sed,cons_anual,ratio_meses_activos,POTENCIA_CONTRATADA,meses_cero_finales,meses_activos,kwhd_promedio
69,SUM_018422,SED_1594,LLAVE_16,POT_MEDIA,CLANDESTINA,0.6255890625074131,0.002531645567879608,6274.601487325013,4185.159192045784,2618.1898153962043,ALTO,False,False,False,-2.0,0.001943653805608265,-0.06202077003561261,0.5507601576863191,0.6505320307811111,0.2855628386061133,-2.0,1.14223487606842,302.0,1.0,5.1,0,12,0.8440178516252627
70,SUM_011532,SED_0515,LLAVE_05,POT_MEDIA,CLANDESTINA,0.5537885781129038,0.002531645567879608,7082.123347378488,4723.7762727014515,2615.9733453828094,ALTO,False,False,False,1.0,0.0019148284313725492,0.1667901612787056,0.39434800934039643,0.6069354343704063,0.9495017055715336,0.8618401070110329,0.9603966655724315,210.0,0.5,5.1,6,6,0.5113167242703532
71,SUM_010227,SED_2002,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.7469840842978006,0.002531645567879608,5239.824370252482,3494.962854958406,2610.6816278659317,MODERADO,False,False,False,0.0,0.0910373263888889,12.7519870144977,0.6524771351141875,0.441131846422739,0.5223262658016186,0.0,0.19706172464801844,2507.0,1.0,12.0,0,3,26.003648669086505
72,SUM_018232,SED_2413,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.7003500517074948,0.007872924089224274,5583.400032475945,3724.127821661456,2608.1931124659204,MUY ALTO,False,False,False,0.0,0.11715949820788531,18.763757101160888,0.7010518794784181,0.7001161091171869,0.5554344191024011,0.0,0.288242655422437,3292.0,1.0,12.0,0,3,33.79717632660198
73,SUM_010229,SED_2074,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.5490445998101865,0.002531645567879608,7115.901350248994,4746.30620061608,2605.9337884938623,ALTO,False,False,False,1.0,0.0006944444444444445,-0.858781660794278,0.38311470819660554,0.6043545636813802,0.9637984081332351,0.9152674006752528,0.9610295111307002,120.0,0.5,12.0,6,6,0.32890985023041475
74,SUM_000739,SED_2407,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.5614537990332515,0.002531645567879608,6924.20878834252,4618.447261824461,2593.0447607860615,ALTO,False,False,False,1.0,0.0,-0.7997662039210994,0.4327515050888654,0.6043545636813802,0.9672496822954986,0.8618947614406116,1.447629305705828,143.0,0.25,12.0,9,3,0.3927083333333334
75,SUM_003940,SED_2362,LLAVE_08,POT_MEDIA,CLANDESTINA,0.6477789308028162,0.008464773452328881,5995.630065599324,3999.085253754749,2590.5231698665602,MUY ALTO,True,False,False,0.54109861898017,0.021624426559648705,-0.33591912037987504,0.32765377581276117,0.7544873157995012,0.8316567453682027,0.350610070055742,0.3292954391457615,879.0,0.9166666666666666,5.1,1,11,2.403487092139414
76,SUM_001065,SED_2362,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.6889322524793511,0.004340669732069963,5627.5690007529965,3753.588523502249,2585.968196377046,ALTO,False,False,False,-0.32450407835972417,0.34073932455815104,28.49408612916966,0.7725368341081509,0.6610640586030845,0.2855461173165674,-0.4271110729838726,0.26910932994091064,38858.0,1.0,12.0,0,12,106.67797390067447
77,SUM_001195,SED_2642,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.5608941221244972,0.002531645567879608,6904.689885387177,4605.428153553247,2583.1575811946927,ALTO,False,False,False,1.0,0.0,-0.7022535458276473,0.4305127974538481,0.6043545636813802,0.973948230887566,0.896769117115176,1.3415332848705435,161.0,0.3333333333333333,12.0,8,4,0.44423323092677935
78,SUM_018799,SED_0063,LLAVE_08,POT_ALTA,CLANDESTINA,0.5472951556547299,0.002531645567879608,7039.2272675601625,4695.164587462628,2569.6408337199346,ALTO,False,False,False,1.0,0.009202751138235009,0.2650810510919363,0.3683743195077004,0.6069354343704063,0.9363353621831316,0.8629961779928448,0.6646273322745418,646.0,0.6666666666666666,11.1,4,8,1.7827603863198966
79,SUM_010274,SED_2789,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.5594045677454738,0.002531645567879608,6886.608025157372,4593.367552779968,2569.5507903589623,ALTO,False,False,False,1.0,0.0,-0.8328742252416159,0.42455457993775436,0.6043545636813802,0.9784897331282187,0.9009428470155697,1.4669437133703138,138.0,0.25,12.0,9,3,0.3851318484383001
80,SUM_015876,SED_0853,LLAVE_10,POT_ALTA,MANIPULACIÓN,0.7567737364231525,0.002531645567879608,5089.047622557711,3394.3947642459934,2568.788808633626,MODERADO,False,False,False,-0.4402055605927952,0.24392922353927204,21.81478073486469,0.7376794092764256,0.438836827369598,0.3172095512005886,-0.1517701678389021,0.15591828457748902,24781.0,1.0,12.0,0,12,67.71514747978354
81,SUM_006364,SED_1159,LLAVE_08,POT_ALTA,CLANDESTINA,0.6112348256090844,0.002531645567879608,6293.525880420064,4197.781762240183,2565.830403387873,ALTO,False,False,False,-1.325218148417467,0.0034315709718935527,16.422821075042858,0.4856005980259259,0.6531129014701372,0.2528158651595211,-2.0,0.5146990474320835,421.0,0.9166666666666666,11.1,1,11,1.1398013059042673
82,SUM_019587,SED_0090,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.8362790975019061,0.015546214226490579,4591.16252804968,3062.305406209137,2560.942001379785,MUY ALTO,False,False,False,0.0,0.08692528735632184,4.026061485133173,0.6051820352318084,0.9133114515919387,0.5774262591131027,0.0,0.39264862226838265,1813.0,1.0,12.0,0,3,19.38011846020745
83,SUM_001764,SED_0063,LLAVE_16,POT_MEDIA,CLANDESTINA,0.6366786316752832,0.002531645567879608,6005.093528315483,4005.3973833864275,2550.15092537023,ALTO,False,False,False,-2.0,0.00040943796873588146,0.18887208456977386,0.5873758222907212,0.6531129014701372,0.30057186810246805,-2.0,1.5935897092966134,623.0,0.8333333333333334,5.1,1,10,1.6753059782032949
84,SUM_012663,SED_2738,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.5569333804448897,0.002531645567879608,6858.83139924383,4574.840543295635,2547.881408773974,ALTO,False,False,False,1.0,0.000586524024024024,-0.6633825397989447,0.41466983073541824,0.6043545636813802,0.9470403317503845,0.848028783811887,1.0046326777692087,174.0,0.5,11.1,6,6,0.4824228750640041
85,SUM_013290,SED_2738,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.5625875732906706,0.002531645567879608,6785.887209647562,4526.186768834924,2546.376430539181,ALTO,False,False,False,1.0,0.0,-0.7205268486317398,0.4372866021185415,0.6043545636813802,0.9615075914654537,0.848028783811887,1.4188458511727111,144.0,0.3333333333333333,11.1,8,4,0.4003568228366616
86,SUM_006382,SED_0938,LLAVE_05,POT_ALTA,CLANDESTINA,0.8516603498877903,0.015546214226490579,4480.05373592691,2988.1958418632494,2544.927916214495,MUY ALTO,False,False,False,-2.0,0.02721359352183725,1.5443146364614921,0.6313915614715362,0.9250832793598749,0.28506119991973783,-2.0,1.124481440423258,4858.0,1.0,8.1,0,12,13.413651273681515
87,SUM_012607,SED_1207,LLAVE_16,POT_MEDIA,MANIPULACIÓN,0.8584579706889885,0.01895129477444738,4414.8071951956945,2944.6763991955286,2527.8809259891514,CRÍTICO,False,False,False,0.9769055426697593,0.04058612692388784,22.517802670118073,0.572364284055147,0.9538225329002691,0.9006354090027422,0.6726162310553074,0.5346558588574823,1377.0,0.8333333333333334,5.1,2,10,3.782553283410138
88,SUM_011118,SED_0498,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.6819683415734332,0.004340669732069963,5553.71434389873,3704.3274673804526,2526.2340595743635,ALTO,False,False,False,0.33053068802080576,0.27864783346134153,23.67814257877454,0.7468136841424854,0.6603532273837491,0.7068958598087085,0.12680825729603684,0.2227602660407022,29385.0,0.9166666666666666,12.0,0,11,74.06035976187533
89,SUM_004253,SED_0501,LLAVE_08,POT_MEDIA,MANIPULACIÓN,0.5518659756309164,0.002531645567879608,6841.719473686626,4563.4268889489795,2518.400032290186,ALTO,False,False,False,1.0,0.0,-0.891802618617077,0.39440021147952525,0.6043545636813802,0.9660290281586517,0.9017088787017682,1.1062035410969753,127.0,0.4166666666666667,5.1,7,5,0.3499967997951869
90,SUM_002164,SED_0742,LLAVE_16,POT_BAJA,MANIPULACIÓN,0.9044377167666507,0.034404233520358464,4167.280215051721,2779.575903439498,2513.95328368642,CRÍTICO,False,False,False,-2.0,0.1240079365079365,2.9472951773685274,0.6177508670666029,1.0,0.281660089626112,-1.6858858085517086,0.6734833959713015,5388.0,1.0,3.1,0,12,14.819710061443933
91,SUM_004400,SED_2295,LLAVE_08,POT_ALTA,CLANDESTINA,0.6013280010479828,0.002531645567879608,6262.30012798449,4176.954185365656,2511.719510754935,ALTO,False,False,False,0.0,2.8935185185185186e-05,-0.0330021756551851,0.453715911848598,0.6505320307811111,0.6289144538826834,0.0,1.2905162596663207,141.0,0.5,12.0,2,2,1.2541666666666667
92,SUM_001643,SED_2074,LLAVE_08,POT_ALTA,CLANDESTINA,0.6169964184436492,0.002531645567879608,6100.979848899451,4069.353559215934,2510.776571417148,ALTO,False,False,False,-2.0,0.0007757253220962899,-0.7054753792675146,0.5163895814312631,0.6505320307811111,0.28742893451943013,-2.0,1.18456856312059,249.0,0.9166666666666666,11.1,0,11,0.6870591717869944
93,SUM_012733,SED_2475,LLAVE_10,POT_BAJA,MANIPULACIÓN,0.5733471329173694,0.002531645567879608,6560.5668438609655,4375.898084855265,2508.9086208903736,ALTO,False,False,False,1.0,0.0,-0.7447725371763938,0.48032484062533665,0.6043545636813802,0.9797471741020667,0.9105933919132629,1.457100121435638,164.0,0.25,3.1,8,3,0.4644073220686124
94,SUM_000996,SED_1159,LLAVE_08,POT_ALTA,CLANDESTINA,0.5779206730052386,0.002531645567879608,6503.533223477966,4337.856660059803,2506.937040382018,ALTO,False,False,False,0.8981443979418868,0.0013122690591826395,7.3509613822896425,0.4908763889097355,0.6069354343704063,0.6762825229081667,0.017203132956945977,0.5998698540289578,532.0,0.75,11.1,2,9,0.5457993736168638
95,SUM_003806,SED_2475,LLAVE_08,POT_BAJA,MANIPULACIÓN,0.911646182952732,0.034404233520358464,4111.464014422341,2742.346497619702,2500.0497168887946,CRÍTICO,False,False,False,-2.0,0.04186177592785293,3.7492979385090934,0.6465847318109279,1.0,0.28634539495685907,-2.0,1.15756330021958,3118.0,1.0,3.1,0,12,8.612079173067077
96,SUM_013768,SED_2363,LLAVE_08,POT_ALTA,CLANDESTINA,0.5569585899757208,0.002531645567879608,6681.477446929048,4456.545457101675,2482.111273950053,ALTO,False,False,False,1.0,0.0002502502502502503,-0.6085782437935273,0.41477066885874253,0.6043545636813802,0.9601230686910573,0.8696694578554073,1.1880044903995568,160.0,0.75,11.1,3,9,0.43389816948284693
97,SUM_009872,SED_1528,LLAVE_05,POT_ALTA,CLANDESTINA,0.5619249689721192,0.002531645567879608,6619.552092794352,4415.2412458938325,2481.0343001033125,ALTO,False,False,False,1.0,0.0,-0.8432319567357828,0.4346361848443359,0.6043545636813802,0.962042672730921,0.8329463405324595,1.4719115886740142,405.0,0.25,12.0,5,3,0.48135741200257337
98,SUM_002048,SED_2154,LLAVE_16,POT_MEDIA,CLANDESTINA,0.5661941490510894,0.002531645567879608,6547.647837037156,4367.281107303784,2472.7290102167653,ALTO,False,False,False,1.0,0.0,-0.6076171049866717,0.45171290516021717,0.6043545636813802,0.9812454016453749,0.9221350082390019,1.4399641053828682,145.0,0.3333333333333333,5.1,8,4,0.4127240143369176
99,SUM_002246,SED_1216,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.5740725096374379,0.002531645567879608,6454.627232754208,4305.236364247057,2471.517844205667,ALTO,False,False,False,1.0,0.0,-0.7291534685944981,0.48322634750561105,0.6043545636813802,0.9810781887499164,0.9109423837813291,1.471646003817596,126.0,0.25,11.1,9,3,0.3446428571428572
100,SUM_015909,SED_2738,LLAVE_08,POT_ALTA,CLANDESTINA,0.5437469440620332,0.002531645567879608,6801.1842364782315,4536.3898857309805,2466.6481374401365,ALTO,False,False,False,1.0,0.007354470686123912,0.1314496400464372,0.3541814731369136,0.6069354343704063,0.9121396562102869,0.7522533349705671,0.5672410941500884,590.0,0.75,12.0,3,9,1.6186843958013313
101,SUM_010217,SED_1538,LLAVE_08,POT_ALTA,CLANDESTINA,0.5450078636451838,0.002531645567879608,6767.747077178264,4514.087300477902,2460.2130759413167,ALTO,False,False,False,0.30947279010057727,0.0022159256030223774,3.090956236865273,0.3592251514695166,0.6069354343704063,0.792054043207812,0.16863567251779182,0.5320250357226114,239.0,0.9166666666666666,11.1,1,11,0.6448300691244239
102,SUM_017250,SED_2329,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.55392931146785,0.002531645567879608,6654.783507290776,4438.740599362947,2458.748523989509,ALTO,False,False,False,1.0,0.0,-0.9609519722513498,0.4026535548272591,0.6043545636813802,0.5380041468798074,-0.0334931082451647,1.376018453738844,163.0,0.3333333333333333,12.0,3,4,0.1322088305959274
103,SUM_010826,SED_1216,LLAVE_16,POT_ALTA,CLANDESTINA,0.5635475770327679,0.002531645567879608,6517.490402058505,4347.166098173024,2449.834921584399,ALTO,False,False,False,1.0,0.0004483650316983651,-0.8323806146337649,0.44112661708693085,0.6043545636813802,0.966550732392482,0.9109423837813291,1.0563598357778907,154.0,0.5833333333333334,11.1,4,7,0.21290875109186747
104,SUM_012381,SED_1886,LLAVE_10,POT_ALTA,MANIPULACIÓN,0.9028007674344388,0.034404233520358464,4063.713253551374,2710.4967401187664,2447.038537107767,CRÍTICO,False,False,False,0.0,0.07905092592592593,4.186449200126372,0.6112030697377554,1.0,0.5907297170757808,0.0,0.5198818301994119,2072.0,1.0,12.0,0,3,22.306861239119304
105,SUM_013336,SED_1538,LLAVE_10,POT_ALTA,CLANDESTINA,0.5627981378761562,0.002531645567879608,6517.258735777834,4347.011576763815,2446.4900207287687,ALTO,False,False,False,1.0,0.0025650650650650654,4.928834862390434,0.4303862483934056,0.6069354343704063,0.910922346331349,0.6817766853993084,0.6482180307927009,340.0,0.75,11.1,3,9,0.9349718381976446
106,SUM_013418,SED_1206,LLAVE_08,POT_ALTA,CLANDESTINA,0.6026534544649486,0.002531645567879608,6086.2358846441575,4059.5193350576533,2446.4833507397457,ALTO,False,False,False,-2.0,0.0030585476831646394,-0.5172751925212619,0.4590177255164609,0.6505320307811111,0.2717176108621497,-2.0,0.7889567296271078,686.0,0.9166666666666666,12.1,0,11,1.591371212499948
107,SUM_016879,SED_2475,LLAVE_05,POT_ALTA,MANIPULACIÓN,0.56270783186144,0.002531645567879608,6514.202259793441,4344.972907282226,2444.9502841534786,ALTO,False,False,False,1.0,0.0008133133133133134,-0.49651888772290137,0.4377676364016193,0.6043545636813802,0.968319844826433,0.9105933919132629,1.1302368528160582,331.0,0.5,11.1,6,6,0.917097894265233
108,SUM_018439,SED_2738,LLAVE_08,POT_ALTA,CLANDESTINA,0.5433916621076382,0.002531645567879608,6710.634809338139,4475.993417828539,2432.2175028966985,ALTO,False,False,False,0.7997695760994795,0.00861345216183926,0.33754135390358403,0.35276034531933387,0.6069354343704063,0.8709250217376764,0.5305560928288733,0.38239542412698135,699.0,0.8333333333333334,11.1,2,10,1.913707277265745
109,SUM_013550,SED_2470,LLAVE_05,POT_BAJA,MANIPULACIÓN,0.8082235122350103,0.01895129477444738,4508.684726380308,3007.292712495666,2430.564678411998,CRÍTICO,False,False,False,0.5703115267935095,0.10819892473118278,1.3862519101849096,0.371426450239234,0.9538225329002691,0.8581432680088288,0.4355283814663402,0.37910629376779453,3228.0,0.8333333333333334,3.1,2,10,6.766364908223692
110,SUM_006848,SED_0061,LLAVE_08,POT_MEDIA,CLANDESTINA,0.7929965422843813,0.015546214226490579,4591.893676599442,3062.793082291828,2428.784323989942,MUY ALTO,False,False,False,1.0,0.02955644063180828,1.3054293348093464,0.42573582825418554,0.9154167802944465,0.9449668918466991,0.8600095677872651,0.8793971143396523,1244.0,0.5833333333333334,5.1,5,7,3.4229910714285716
111,SUM_010882,SED_2170,LLAVE_10,POT_MEDIA,CLANDESTINA,0.8238245297406467,0.01895129477444738,4406.883229311013,2939.3911139504457,2421.5425021740616,CRÍTICO,False,False,False,1.0,0.05463643790849673,0.35515593474796403,0.43383052026177926,0.9538225329002691,0.9461139723095445,0.905964595400658,0.6490621589428586,1944.0,0.6666666666666666,5.1,4,8,4.637214460598718
112,SUM_005506,SED_1871,LLAVE_08,POT_MEDIA,MANIPULACIÓN,0.7335131599016818,0.011162718434674463,4945.113500270005,3298.390704680093,2419.4129883802298,MUY ALTO,False,False,False,-2.0,0.018841911764705885,1.739198785410168,0.5501960816013068,0.7946188526684734,0.2802254029830781,-2.0,0.9866978273516948,2106.0,1.0,5.1,0,12,5.773199084741424
113,SUM_016448,SED_2475,LLAVE_05,POT_BAJA,MANIPULACIÓN,0.5777458282114771,0.002531645567879608,6257.38178534716,4173.673650826556,2411.322540081208,ALTO,False,False,False,1.0,0.0,-0.7569898246559273,0.4979196218017678,0.6043545636813802,0.9749013443916794,0.9105933919132629,1.2962256376918806,163.0,0.3333333333333333,3.1,8,4,0.44212909626216074
114,SUM_019638,SED_2181,LLAVE_16,POT_ALTA,CLANDESTINA,0.5994385411453818,0.002531645567879608,6022.300193509838,4016.8742290710625,2407.8692278388376,ALTO,False,False,False,1.0,0.001851851851851852,618.255473392663,0.5769478614703081,0.6069354343704063,0.9320714333489398,0.7361880570395292,0.9702385842140123,352.0,0.5,12.0,6,6,0.9673483102918586
115,SUM_019124,SED_0450,LLAVE_05,POT_ALTA,MANIPULACIÓN,0.5943169444930889,0.004935573060319253,6071.718917238353,4049.8365177979817,2406.8864649542274,ALTO,False,False,False,0.8448647051374055,0.014054232804232805,0.12959501879937066,0.35586205326025,0.6738019082373685,0.8752792455354157,0.5601044971209216,0.39122345894088295,1198.0,0.8333333333333334,11.1,2,10,3.2692588325652845
116,SUM_007378,SED_1722,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.8914437280553591,0.01895129477444738,4037.15731365626,2692.7839282087257,2400.465343809941,CRÍTICO,False,False,False,0.8388920522926443,0.11313657407407407,7.042491685790823,0.7043073135206293,0.9538225329002691,0.9198515149488329,0.7523015052313811,0.6722682310635925,13238.0,1.0,12.0,0,12,36.335863095238096
117,SUM_018545,SED_0450,LLAVE_08,POT_ALTA,CLANDESTINA,0.5493124922211535,0.002531645567879608,6521.159877484423,4349.6136382821105,2389.297107843865,ALTO,False,False,False,1.0,0.004050925925925926,-0.6606740270579444,0.3841862778404734,0.6043545636813802,0.9210153167012238,0.6969103761762623,0.8042925639042289,393.0,0.6666666666666666,12.0,3,8,0.9916498655913979
118,SUM_009832,SED_1009,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.5684291173690232,0.002531645567879608,6300.479918147008,4202.420105404055,2388.7779513286646,ALTO,False,False,False,1.0,0.0003360215053763441,-0.8257559407727656,0.4606527784319523,0.6043545636813802,0.9723797739281652,0.9091849424285583,1.2510940171862197,216.0,0.5,12.0,6,6,0.5753864247311827
119,SUM_017009,SED_0837,LLAVE_16,POT_BAJA,MANIPULACIÓN,0.7806874668429453,0.015546214226490579,4580.894209345748,3055.4564376336143,2385.356546345156,MUY ALTO,False,False,False,1.0,0.029273615446872472,-0.0718340810598293,0.39746479560711245,0.9084283572548896,0.9350578556618286,0.8387409335148097,0.7517116841270958,952.0,0.6666666666666666,3.1,4,8,2.6202060931899642
120,SUM_006641,SED_1019,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.5491295330477088,0.002531645567879608,6510.259306920398,4342.342957715906,2384.508760703542,ALTO,False,False,False,1.0,0.00039389187574671446,-0.4487164563603218,0.3834544411466947,0.6043545636813802,0.9499966557420907,0.8502834997875203,1.0678326512583165,302.0,0.6666666666666666,12.0,3,8,0.8366759472606247
121,SUM_012800,SED_0063,LLAVE_08,POT_ALTA,CLANDESTINA,0.5515811112383051,0.002531645567879608,6479.407395129613,4321.764732551453,2383.803793691247,ALTO,False,False,False,0.9622026336229476,0.00037408532253481105,-0.7781232884947622,0.3932607539090799,0.6043545636813802,0.9429068289746505,0.79490421673576,1.0609629333070925,201.0,0.5833333333333334,12.0,2,7,0.323461475393472
122,SUM_014960,SED_0063,LLAVE_08,POT_ALTA,CLANDESTINA,0.551466892097579,0.002531645567879608,6459.781658058711,4308.674365925161,2376.0912616372552,ALTO,False,False,False,1.0,0.004060651307592354,0.2693728880891556,0.38506126527909706,0.6069354343704063,0.9476924620426728,0.8629961779928448,0.8926267609981992,646.0,0.5833333333333334,11.1,4,7,1.7888118632695942
123,SUM_004744,SED_2295,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.5530526587906641,0.002531645567879608,6434.0890280490885,4291.537381708742,2373.446159253545,ALTO,False,False,False,1.0,0.00012108883076625012,-0.700957892181069,0.3991469441185159,0.6043545636813802,0.9433348939870242,0.7778595249151009,1.1440174677032295,138.0,0.6666666666666666,11.1,3,8,0.3877741140950262
124,SUM_017948,SED_2475,LLAVE_10,POT_BAJA,CLANDESTINA,0.8873003998853907,0.034404233520358464,4009.5072144338437,2674.341312027374,2372.9441155919094,CRÍTICO,False,False,False,-2.0,0.037018369175627244,1.9290735497052103,0.5492015995415627,1.0,0.27310213363654606,-2.0,0.8204513779164339,1927.0,1.0,3.1,0,12,5.311015104966718
125,SUM_016429,SED_1159,LLAVE_08,POT_ALTA,CLANDESTINA,0.566098085847694,0.002531645567879608,6273.008978207982,4184.096988464725,2368.609296170982,ALTO,False,False,False,0.8158782538830044,0.0005810524329042848,2.780972122634811,0.44358604027955717,0.6069354343704063,0.47701825964818406,-0.05140000402013456,0.4787022288971908,266.0,0.9166666666666666,11.1,1,11,0.24656828509637965
